Donors Returns - 2013-14,
 data exported: 01/Feb/2017 12:02,
DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Australian Labor Party NSW Branch Federal Campain Account - ALP-","05/07/2013 12:00:00 AM","1200.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Liberal Party of Australia NSW Division - LIB-NSW","23/04/2014 12:00:00 AM","1100.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Liberal Party NSW Federal Campaign Account - LIB-NSW","14/08/2013 12:00:00 AM","1000.0000",
"Registered Clubs Association of NSW (t/as ClubsNSW)","level 8, 51 Druitt Street","SYDNEY","NSW","2000","Liberal Party NSW Federal Campaign Account - LIB-NSW","04/09/2013 12:00:00 AM","100.0000",
"Remi Luxford","","","","","NAT-NSW","03/03/2014 12:00:00 AM","2000.0000",
"Remi Luxford","","","","","NAT-NSW","17/07/2013 12:00:00 AM","700.0000",
"Remi Luxford","","","","","NAT-NSW","27/06/2014 12:00:00 AM","400.0000",
"Remi Luxford","","","","","NAT-NSW","21/10/2013 12:00:00 AM","250.0000",
"Remi Luxford","","","","","NAT-NSW","27/06/2014 12:00:00 AM","200.0000",
"Remi Luxford","","","","","NAT-NSW","21/10/2013 12:00:00 AM","150.0000",
"Remi Luxford","","","","","NAT-NSW","03/03/2014 12:00:00 AM","100.0000",
"Remi Luxford","","","","","NAT-NSW","06/12/2013 12:00:00 AM","50.0000",
"Remi Luxford","","","","","NAT-NSW","19/06/2014 12:00:00 AM","50.0000",
"Remi Luxford","","","","","NAT-NSW","13/06/2014 12:00:00 AM","40.0000",
"Remi Luxford","","","","","NAT-NSW","13/06/2014 12:00:00 AM","25.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","20/08/2013 12:00:00 AM","5500.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia (Victorian Division)","25/08/2013 12:00:00 AM","4000.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","08/03/2014 12:00:00 AM","2569.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","15/11/2013 12:00:00 AM","2440.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia (S.A. Division)","27/02/2014 12:00:00 AM","2225.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia","26/11/2013 12:00:00 AM","2186.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","17/12/2013 12:00:00 AM","2125.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia (Victorian Division)","03/12/2013 12:00:00 AM","2000.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","02/09/2013 12:00:00 AM","1500.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","05/07/2013 12:00:00 AM","1500.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","National Party of Australia (WA) Inc","25/07/2013 12:00:00 AM","1500.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia","28/11/2013 12:00:00 AM","1000.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","29/04/2014 12:00:00 AM","950.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","26/02/2014 12:00:00 AM","750.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","24/11/2013 12:00:00 AM","724.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","26/09/2013 12:00:00 AM","564.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","25/09/2013 12:00:00 AM","500.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Democratic Labor Party (DLP) - Victorian Branch","01/08/2013 12:00:00 AM","300.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","20/12/2013 12:00:00 AM","263.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","25/10/2013 12:00:00 AM","250.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","27/04/2014 12:00:00 AM","221.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","25/09/2013 12:00:00 AM","200.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","25/11/2013 12:00:00 AM","200.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","12/08/2013 12:00:00 AM","100.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","12/08/2013 12:00:00 AM","100.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia","05/09/2013 12:00:00 AM","100.0000",
"Retail Guild of Australia Inc","11 Firths Lane","ALLAMBIE HEIGHTS","NSW","2100","NAT-WA","30/10/2013 12:00:00 AM","22332.0000",
"Retail Guild of Australia Inc","11 Firths Lane","ALLAMBIE HEIGHTS","NSW","2100","LNP","25/06/2014 12:00:00 AM","22000.0000",
"Retail Guild of Australia Inc","11 Firths Lane","ALLAMBIE HEIGHTS","NSW","2100","NAT-WA","27/03/2014 12:00:00 AM","21997.0000",
"Retail Guild of Australia Inc","11 Firths Lane","ALLAMBIE HEIGHTS","NSW","2100","NAT-WA","18/07/2013 12:00:00 AM","10998.0000",
"Retail Guild of Australia Inc","11 Firths Lane","ALLAMBIE HEIGHTS","NSW","2100","LIB-VIC","21/02/2014 12:00:00 AM","2500.0000",
"Retail Guild of Australia Inc","11 Firths Lane","ALLAMBIE HEIGHTS","NSW","2100","LIB","18/03/2014 12:00:00 AM","2000.0000",
"Retail Guild of Australia Inc","11 Firths Lane","ALLAMBIE HEIGHTS","NSW","2100","NAT-NSW","13/03/2014 12:00:00 AM","250.0000",
"Revesby Workers' Club","2B Brett St","REVESBY","NSW","2212","Australian Labor Party (N.S.W. Branch)","05/07/2013 12:00:00 AM","10000.0000",
"Revesby Workers' Club","2B Brett St","REVESBY","NSW","2212","Australian Labor Party (N.S.W. Branch)","31/08/2013 12:00:00 AM","2480.0000",
"Revesby Workers' Club","2B Brett St","REVESBY","NSW","2212","Australian Labor Party (N.S.W. Branch)","07/09/2013 12:00:00 AM","2200.0000",
"Revesby Workers' Club","2B Brett St","REVESBY","NSW","2212","Australian Labor Party (N.S.W. Branch)","17/09/2013 12:00:00 AM","1500.0000",
"Revesby Workers' Club","2B Brett St","REVESBY","NSW","2212","Australian Labor Party (N.S.W. Branch)","05/07/2013 12:00:00 AM","1000.0000",
"Revesby Workers' Club","2B Brett St","REVESBY","NSW","2212","Australian Labor Party (N.S.W. Branch)","05/07/2013 12:00:00 AM","1000.0000",
"Revesby Workers' Club","2B Brett St","REVESBY","NSW","2212","Australian Labor Party (N.S.W. Branch)","06/09/2013 12:00:00 AM","1000.0000",
"Revesby Workers' Club","2B Brett St","REVESBY","NSW","2212","Australian Labor Party (N.S.W. Branch)","31/08/2013 12:00:00 AM","681.0000",
"Revesby Workers' Club","2B Brett St","REVESBY","NSW","2212","Australian Labor Party (N.S.W. Branch)","31/08/2013 12:00:00 AM","399.0000",
"Revesby Workers' Club","2B Brett St","REVESBY","NSW","2212","Australian Labor Party (N.S.W. Branch)","30/08/2013 12:00:00 AM","200.0000",
"RFC Ambrian Group Limited","Level 14 19-31 Pitt Street","SYDNEY","NSW","2000","Liberal Party of Australia","01/08/2013 12:00:00 AM","15000.0000",
"Robina Land Corporation Pty Ltd","Level 8 The Rocket 203 Robina Town Centre Drive","ROBINA TOWN CENTRE","QLD","4230","Liberal National Party of Queensland","26/08/2013 12:00:00 AM","15000.0000",
"Robina Land Corporation Pty Ltd","Level 8 The Rocket 203 Robina Town Centre Drive","ROBINA TOWN CENTRE","QLD","4230","Liberal National Party of Queensland","15/08/2013 12:00:00 AM","5000.0000",
"Rohanna Pty Ltd as trustee for the Skippers Unit Trust","61 Shepparton Road","VICTORIA PARK","WA","6100","Liberal Party (W.A. Division) Inc.","09/07/2013 12:00:00 AM","20300.0000",
"Rohanna Pty Ltd as trustee for the Skippers Unit Trust","61 Shepparton Road","VICTORIA PARK","WA","6100","Liberal Party (W.A. Division) Inc.","15/05/2014 12:00:00 AM","18610.0000",
"Rohanna Pty Ltd as trustee for the Skippers Unit Trust","61 Shepparton Road","VICTORIA PARK","WA","6100","Liberal Party (W.A. Division) Inc.","01/04/2014 12:00:00 AM","5000.0000",
"Rohanna Pty Ltd as trustee for the Skippers Unit Trust","61 Shepparton Road","VICTORIA PARK","WA","6100","Liberal Party (W.A. Division) Inc.","14/08/2013 12:00:00 AM","2000.0000",
"RSL & Services Clubs Association Limited","Suite 3, 18 Gibbs Street","MIRANDA","NSW","2228","Liberal Party of NSW LIB-NSW","15/08/2013 12:00:00 AM","10000.0000",
"RSL & Services Clubs Association Limited","Suite 3, 18 Gibbs Street","MIRANDA","NSW","2228","LIB-NSW","22/08/2013 12:00:00 AM","5000.0000",
"RSL & Services Clubs Association Limited","Suite 3, 18 Gibbs Street","MIRANDA","NSW","2228","LIB-NSW","02/09/2013 12:00:00 AM","5000.0000",
"RSL & Services Clubs Association Limited","Suite 3, 18 Gibbs Street","MIRANDA","NSW","2228","LIB-NSW","18/08/2013 12:00:00 AM","2750.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Australian Labor Party (ALP)","18/06/2014 12:00:00 AM","20900.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia - Tasmanian Division","25/06/2014 12:00:00 AM","12000.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","14/04/2014 12:00:00 AM","5500.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","16/08/2013 12:00:00 AM","3271.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","03/09/2013 12:00:00 AM","1650.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia - Tasmanian Division","23/10/2013 12:00:00 AM","1500.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","03/09/2013 12:00:00 AM","1500.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia","13/05/2014 12:00:00 AM","1250.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","14/04/2014 12:00:00 AM","1000.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","01/04/2014 12:00:00 AM","695.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","15/05/2014 12:00:00 AM","250.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Australian Labor Party (ALP)","03/10/2013 12:00:00 AM","200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","10/01/2014 12:00:00 AM","27500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-FED","17/07/2013 12:00:00 AM","27500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-FED","17/07/2013 12:00:00 AM","22000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","05/03/2014 12:00:00 AM","10000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-FED","12/06/2014 12:00:00 AM","8500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","28/05/2014 12:00:00 AM","8220.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","16/08/2013 12:00:00 AM","7750.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-FED","01/08/2013 12:00:00 AM","7700.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","08/04/2014 12:00:00 AM","7344.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","16/12/2013 12:00:00 AM","7150.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-WA","25/06/2014 12:00:00 AM","6930.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-WA","08/10/2013 12:00:00 AM","6000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","20/09/2013 12:00:00 AM","5500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","02/05/2014 12:00:00 AM","5500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","02/05/2014 12:00:00 AM","5500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","05/06/2014 12:00:00 AM","5500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","10/06/2014 12:00:00 AM","5000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","14/03/2014 12:00:00 AM","5000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","14/03/2014 12:00:00 AM","5000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","05/03/2014 12:00:00 AM","5000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-NSW","02/08/2013 12:00:00 AM","5000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-NSW","10/02/2014 12:00:00 AM","5000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","18/07/2013 12:00:00 AM","4500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","25/02/2014 12:00:00 AM","4449.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","02/05/2014 12:00:00 AM","4400.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-TAS","19/12/2013 12:00:00 AM","4400.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","02/05/2014 12:00:00 AM","3300.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","25/07/2013 12:00:00 AM","3040.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-QLD","19/08/2013 12:00:00 AM","3000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","21/08/2013 12:00:00 AM","2530.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","03/08/2013 12:00:00 AM","2500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","06/09/2013 12:00:00 AM","2500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-FED","16/08/2013 12:00:00 AM","2500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","26/11/2013 12:00:00 AM","2494.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","12/03/2014 12:00:00 AM","2424.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","22/10/2013 12:00:00 AM","2293.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","02/05/2014 12:00:00 AM","2200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-FED","02/05/2014 12:00:00 AM","2200.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","02/05/2014 12:00:00 AM","2060.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-WA","16/08/2013 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-FED","12/07/2013 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","16/08/2013 12:00:00 AM","2000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","29/05/2014 12:00:00 AM","1900.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","09/07/2013 12:00:00 AM","1879.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","01/07/2013 12:00:00 AM","1869.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","06/11/2013 12:00:00 AM","1816.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","27/09/2013 12:00:00 AM","1750.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","09/08/2013 12:00:00 AM","1650.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","24/03/2014 12:00:00 AM","1650.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","28/03/2014 12:00:00 AM","1650.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","26/07/2013 12:00:00 AM","1620.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","08/07/2013 12:00:00 AM","1600.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","30/06/2014 12:00:00 AM","1572.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","19/07/2013 12:00:00 AM","1545.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","06/12/2013 12:00:00 AM","1500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","12/07/2013 12:00:00 AM","1500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","02/05/2014 12:00:00 AM","1100.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","04/06/2014 12:00:00 AM","1100.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","10/01/2014 12:00:00 AM","1100.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-WA","17/09/2013 12:00:00 AM","1100.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-NSW","04/09/2013 12:00:00 AM","1000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-NSW","11/11/2013 12:00:00 AM","750.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","19/08/2013 12:00:00 AM","720.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","19/11/2013 12:00:00 AM","700.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-FED","05/04/2014 12:00:00 AM","660.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-WA","23/07/2013 12:00:00 AM","660.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-NSW","16/08/2013 12:00:00 AM","625.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","07/01/2014 12:00:00 AM","600.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","22/07/2013 12:00:00 AM","550.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","05/03/2014 12:00:00 AM","550.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","02/05/2014 12:00:00 AM","550.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","05/03/2014 12:00:00 AM","500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-SA","05/03/2014 12:00:00 AM","500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","03/09/2013 12:00:00 AM","500.0000",
